sid,place,timestamp,param,value
s4,20008 Lünen ,29.03.23 11:25,w,309
s5,20012 KA Hamm ,29.03.23 11:25,w,344
s6,"10026 Mengede, A45 ",29.03.23 11:25,w,143
s7,10008 Bottrop-Süd ,29.03.23 11:25,w,122
s8,"10101 Bottrop, Essener Straße ",29.03.23 11:25,w,155
s9,"10119 Gelsenkirchen, Adenauerallee ",29.03.23 11:25,w,83
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",29.03.23 11:25,w,218
s11,10103 Bahnstraße ,29.03.23 11:25,w,227
s12,"10124 Recklinghausen, Am Stadthafen ",29.03.23 11:25,w,92
s2,20004 Dorsten ,29.03.23 11:25,q,79.1
s5,20012 KA Hamm ,29.03.23 11:25,q,36.7
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",29.03.23 11:25,q,14.9
s1,20001 Fusternberg ,29.03.23 11:30,w,336
s2,20004 Dorsten ,29.03.23 11:30,w,595
s3,28085 Haltern ,29.03.23 11:30,w,272
s4,20008 Lünen ,29.03.23 11:30,w,309
s5,20012 KA Hamm ,29.03.23 11:30,w,344
s6,"10026 Mengede, A45 ",29.03.23 11:30,w,143
s7,10008 Bottrop-Süd ,29.03.23 11:30,w,122
s8,"10101 Bottrop, Essener Straße ",29.03.23 11:30,w,155
s9,"10119 Gelsenkirchen, Adenauerallee ",29.03.23 11:30,w,83
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",29.03.23 11:30,w,218
s11,10103 Bahnstraße ,29.03.23 11:30,w,227
s12,"10124 Recklinghausen, Am Stadthafen ",29.03.23 11:30,w,93
s2,20004 Dorsten ,29.03.23 11:30,q,79.1
s5,20012 KA Hamm ,29.03.23 11:30,q,36.7
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",29.03.23 11:30,q,14.8
s1,20001 Fusternberg ,29.03.23 11:35,w,336
s2,20004 Dorsten ,29.03.23 11:35,w,595
s3,28085 Haltern ,29.03.23 11:35,w,272
s4,20008 Lünen ,29.03.23 11:35,w,309
s5,20012 KA Hamm ,29.03.23 11:35,w,343
s6,"10026 Mengede, A45 ",29.03.23 11:35,w,143
s7,10008 Bottrop-Süd ,29.03.23 11:35,w,122
s8,"10101 Bottrop, Essener Straße ",29.03.23 11:35,w,155
s9,"10119 Gelsenkirchen, Adenauerallee ",29.03.23 11:35,w,83
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",29.03.23 11:35,w,218
s11,10103 Bahnstraße ,29.03.23 11:35,w,227
s12,"10124 Recklinghausen, Am Stadthafen ",29.03.23 11:35,w,93
s2,20004 Dorsten ,29.03.23 11:35,q,78.8
s5,20012 KA Hamm ,29.03.23 11:35,q,36.6
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",29.03.23 11:35,q,14.8
s1,20001 Fusternberg ,29.03.23 11:40,w,336
s2,20004 Dorsten ,29.03.23 11:40,w,595
s3,28085 Haltern ,29.03.23 11:40,w,272
s4,20008 Lünen ,29.03.23 11:40,w,309
s5,20012 KA Hamm ,29.03.23 11:40,w,343
s6,"10026 Mengede, A45 ",29.03.23 11:40,w,143
s7,10008 Bottrop-Süd ,29.03.23 11:40,w,122
s8,"10101 Bottrop, Essener Straße ",29.03.23 11:40,w,155
s9,"10119 Gelsenkirchen, Adenauerallee ",29.03.23 11:40,w,83
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",29.03.23 11:40,w,218
s11,10103 Bahnstraße ,29.03.23 11:40,w,227
s12,"10124 Recklinghausen, Am Stadthafen ",29.03.23 11:40,w,93
s2,20004 Dorsten ,29.03.23 11:40,q,78.8
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",29.03.23 11:40,q,14.9
s1,20001 Fusternberg ,29.03.23 11:45,w,336
s2,20004 Dorsten ,29.03.23 11:45,w,595
s3,28085 Haltern ,29.03.23 11:45,w,272
s4,20008 Lünen ,29.03.23 11:45,w,309
s5,20012 KA Hamm ,29.03.23 11:45,w,343
s6,"10026 Mengede, A45 ",29.03.23 11:45,w,143
s7,10008 Bottrop-Süd ,29.03.23 11:45,w,121
s8,"10101 Bottrop, Essener Straße ",29.03.23 11:45,w,154
s9,"10119 Gelsenkirchen, Adenauerallee ",29.03.23 11:45,w,83
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",29.03.23 11:45,w,219
s11,10103 Bahnstraße ,29.03.23 11:45,w,228
s12,"10124 Recklinghausen, Am Stadthafen ",29.03.23 11:45,w,93
s2,20004 Dorsten ,29.03.23 11:45,q,78.8
s5,20012 KA Hamm ,29.03.23 11:45,q,36.9
s1,20001 Fusternberg ,29.03.23 11:50,w,335
s2,20004 Dorsten ,29.03.23 11:50,w,595
s3,28085 Haltern ,29.03.23 11:50,w,272
s4,20008 Lünen ,29.03.23 11:50,w,309
s5,20012 KA Hamm ,29.03.23 11:50,w,343
s6,"10026 Mengede, A45 ",29.03.23 11:50,w,142
s7,10008 Bottrop-Süd ,29.03.23 11:50,w,121
s8,"10101 Bottrop, Essener Straße ",29.03.23 11:50,w,154
s9,"10119 Gelsenkirchen, Adenauerallee ",29.03.23 11:50,w,83
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",29.03.23 11:50,w,219
s11,10103 Bahnstraße ,29.03.23 11:50,w,228
s12,"10124 Recklinghausen, Am Stadthafen ",29.03.23 11:50,w,93
s2,20004 Dorsten ,29.03.23 11:50,q,78.4
s5,20012 KA Hamm ,29.03.23 11:50,q,36.5
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",29.03.23 11:50,q,14.9
s1,20001 Fusternberg ,29.03.23 11:55,w,335
s2,20004 Dorsten ,29.03.23 11:55,w,595
s3,28085 Haltern ,29.03.23 11:55,w,271
s4,20008 Lünen ,29.03.23 11:55,w,309
s5,20012 KA Hamm ,29.03.23 11:55,w,343
s6,"10026 Mengede, A45 ",29.03.23 11:55,w,142
s7,10008 Bottrop-Süd ,29.03.23 11:55,w,121
s8,"10101 Bottrop, Essener Straße ",29.03.23 11:55,w,154
s9,"10119 Gelsenkirchen, Adenauerallee ",29.03.23 11:55,w,83
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",29.03.23 11:55,w,219
s11,10103 Bahnstraße ,29.03.23 11:55,w,228
s12,"10124 Recklinghausen, Am Stadthafen ",29.03.23 11:55,w,92
s2,20004 Dorsten ,29.03.23 11:55,q,78.4
s5,20012 KA Hamm ,29.03.23 11:55,q,36.7
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",29.03.23 11:55,q,15.1
s1,20001 Fusternberg ,29.03.23 12:00,w,335
s2,20004 Dorsten ,29.03.23 12:00,w,594
s3,28085 Haltern ,29.03.23 12:00,w,271
s4,20008 Lünen ,29.03.23 12:00,w,309
s5,20012 KA Hamm ,29.03.23 12:00,w,343
s6,"10026 Mengede, A45 ",29.03.23 12:00,w,142
s7,10008 Bottrop-Süd ,29.03.23 12:00,w,122
s8,"10101 Bottrop, Essener Straße ",29.03.23 12:00,w,154
s9,"10119 Gelsenkirchen, Adenauerallee ",29.03.23 12:00,w,83
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",29.03.23 12:00,w,219
s11,10103 Bahnstraße ,29.03.23 12:00,w,228
s12,"10124 Recklinghausen, Am Stadthafen ",29.03.23 12:00,w,92
s2,20004 Dorsten ,29.03.23 12:00,q,78.4
s5,20012 KA Hamm ,29.03.23 12:00,q,36.7
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",29.03.23 12:00,q,15.1
s1,20001 Fusternberg ,29.03.23 12:05,w,335
s2,20004 Dorsten ,29.03.23 12:05,w,594
s3,28085 Haltern ,29.03.23 12:05,w,272
s4,20008 Lünen ,29.03.23 12:05,w,309
s5,20012 KA Hamm ,29.03.23 12:05,w,343
s6,"10026 Mengede, A45 ",29.03.23 12:05,w,142
s7,10008 Bottrop-Süd ,29.03.23 12:05,w,122
s8,"10101 Bottrop, Essener Straße ",29.03.23 12:05,w,154
s9,"10119 Gelsenkirchen, Adenauerallee ",29.03.23 12:05,w,83
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",29.03.23 12:05,w,220
s11,10103 Bahnstraße ,29.03.23 12:05,w,228
s12,"10124 Recklinghausen, Am Stadthafen ",29.03.23 12:05,w,92
s2,20004 Dorsten ,29.03.23 12:05,q,78.6
s5,20012 KA Hamm ,29.03.23 12:05,q,36.7
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",29.03.23 12:05,q,15.3
s1,20001 Fusternberg ,29.03.23 12:10,w,335
s2,20004 Dorsten ,29.03.23 12:10,w,594
s3,28085 Haltern ,29.03.23 12:10,w,271
s4,20008 Lünen ,29.03.23 12:10,w,309
s5,20012 KA Hamm ,29.03.23 12:10,w,343
s6,"10026 Mengede, A45 ",29.03.23 12:10,w,142
s7,10008 Bottrop-Süd ,29.03.23 12:10,w,122
s8,"10101 Bottrop, Essener Straße ",29.03.23 12:10,w,154
s9,"10119 Gelsenkirchen, Adenauerallee ",29.03.23 12:10,w,83
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",29.03.23 12:10,w,220
s11,10103 Bahnstraße ,29.03.23 12:10,w,228
s12,"10124 Recklinghausen, Am Stadthafen ",29.03.23 12:10,w,92
s2,20004 Dorsten ,29.03.23 12:10,q,78.6
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",29.03.23 12:10,q,15.2
s1,20001 Fusternberg ,29.03.23 12:15,w,335
s2,20004 Dorsten ,29.03.23 12:15,w,594
s3,28085 Haltern ,29.03.23 12:15,w,271
s4,20008 Lünen ,29.03.23 12:15,w,309
s5,20012 KA Hamm ,29.03.23 12:15,w,343
s6,"10026 Mengede, A45 ",29.03.23 12:15,w,142
s7,10008 Bottrop-Süd ,29.03.23 12:15,w,122
s8,"10101 Bottrop, Essener Straße ",29.03.23 12:15,w,154
s9,"10119 Gelsenkirchen, Adenauerallee ",29.03.23 12:15,w,83
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",29.03.23 12:15,w,221
s11,10103 Bahnstraße ,29.03.23 12:15,w,228
s12,"10124 Recklinghausen, Am Stadthafen ",29.03.23 12:15,w,92
s2,20004 Dorsten ,29.03.23 12:15,q,78.6
s5,20012 KA Hamm ,29.03.23 12:15,q,36.7
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",29.03.23 12:15,q,15.4
s1,20001 Fusternberg ,29.03.23 12:20,w,335
s2,20004 Dorsten ,29.03.23 12:20,w,594
s3,28085 Haltern ,29.03.23 12:20,w,271
s4,20008 Lünen ,29.03.23 12:20,w,309
s5,20012 KA Hamm ,29.03.23 12:20,w,343
s6,"10026 Mengede, A45 ",29.03.23 12:20,w,142
s7,10008 Bottrop-Süd ,29.03.23 12:20,w,122
s8,"10101 Bottrop, Essener Straße ",29.03.23 12:20,w,154
s9,"10119 Gelsenkirchen, Adenauerallee ",29.03.23 12:20,w,83
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",29.03.23 12:20,w,221
s11,10103 Bahnstraße ,29.03.23 12:20,w,228
s12,"10124 Recklinghausen, Am Stadthafen ",29.03.23 12:20,w,92
s2,20004 Dorsten ,29.03.23 12:20,q,78.2
s5,20012 KA Hamm ,29.03.23 12:20,q,36.8
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",29.03.23 12:20,q,15.3
s1,20001 Fusternberg ,29.03.23 12:25,w,335
s2,20004 Dorsten ,29.03.23 12:25,w,594
s3,28085 Haltern ,29.03.23 12:25,w,271
s4,20008 Lünen ,29.03.23 12:25,w,309
s5,20012 KA Hamm ,29.03.23 12:25,w,343
s6,"10026 Mengede, A45 ",29.03.23 12:25,w,142
s7,10008 Bottrop-Süd ,29.03.23 12:25,w,122
s8,"10101 Bottrop, Essener Straße ",29.03.23 12:25,w,154
s9,"10119 Gelsenkirchen, Adenauerallee ",29.03.23 12:25,w,83
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",29.03.23 12:25,w,221
s11,10103 Bahnstraße ,29.03.23 12:25,w,227
s12,"10124 Recklinghausen, Am Stadthafen ",29.03.23 12:25,w,92
s2,20004 Dorsten ,29.03.23 12:25,q,78.2
s5,20012 KA Hamm ,29.03.23 12:25,q,36.6
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",29.03.23 12:25,q,15.3
s1,20001 Fusternberg ,29.03.23 12:30,w,335
s2,20004 Dorsten ,29.03.23 12:30,w,594
s3,28085 Haltern ,29.03.23 12:30,w,271
s4,20008 Lünen ,29.03.23 12:30,w,309
s5,20012 KA Hamm ,29.03.23 12:30,w,343
s6,"10026 Mengede, A45 ",29.03.23 12:30,w,142
s7,10008 Bottrop-Süd ,29.03.23 12:30,w,121
s8,"10101 Bottrop, Essener Straße ",29.03.23 12:30,w,154
s9,"10119 Gelsenkirchen, Adenauerallee ",29.03.23 12:30,w,83
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",29.03.23 12:30,w,221
s11,10103 Bahnstraße ,29.03.23 12:30,w,227
s12,"10124 Recklinghausen, Am Stadthafen ",29.03.23 12:30,w,92
s2,20004 Dorsten ,29.03.23 12:30,q,78.2
s5,20012 KA Hamm ,29.03.23 12:30,q,36.5
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",29.03.23 12:30,q,15.4
s1,20001 Fusternberg ,29.03.23 12:35,w,335
s2,20004 Dorsten ,29.03.23 12:35,w,594
s3,28085 Haltern ,29.03.23 12:35,w,271
s4,20008 Lünen ,29.03.23 12:35,w,309
s5,20012 KA Hamm ,29.03.23 12:35,w,343
s6,"10026 Mengede, A45 ",29.03.23 12:35,w,141
s7,10008 Bottrop-Süd ,29.03.23 12:35,w,121
s8,"10101 Bottrop, Essener Straße ",29.03.23 12:35,w,153
s9,"10119 Gelsenkirchen, Adenauerallee ",29.03.23 12:35,w,83
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",29.03.23 12:35,w,221
s11,10103 Bahnstraße ,29.03.23 12:35,w,227
s12,"10124 Recklinghausen, Am Stadthafen ",29.03.23 12:35,w,92
s5,20012 KA Hamm ,29.03.23 12:35,q,36.5
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",29.03.23 12:35,q,15.3
s1,20001 Fusternberg ,29.03.23 12:40,w,335
s2,20004 Dorsten ,29.03.23 12:40,w,594
s3,28085 Haltern ,29.03.23 12:40,w,271
s4,20008 Lünen ,29.03.23 12:40,w,309
s5,20012 KA Hamm ,29.03.23 12:40,w,343
s6,"10026 Mengede, A45 ",29.03.23 12:40,w,141
s7,10008 Bottrop-Süd ,29.03.23 12:40,w,121
s8,"10101 Bottrop, Essener Straße ",29.03.23 12:40,w,153
s9,"10119 Gelsenkirchen, Adenauerallee ",29.03.23 12:40,w,83
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",29.03.23 12:40,w,221
s11,10103 Bahnstraße ,29.03.23 12:40,w,227
s12,"10124 Recklinghausen, Am Stadthafen ",29.03.23 12:40,w,92
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",29.03.23 12:40,q,15.4
s1,20001 Fusternberg ,29.03.23 12:45,w,335
s2,20004 Dorsten ,29.03.23 12:45,w,593
s3,28085 Haltern ,29.03.23 12:45,w,271
s4,20008 Lünen ,29.03.23 12:45,w,309
s5,20012 KA Hamm ,29.03.23 12:45,w,343
s6,"10026 Mengede, A45 ",29.03.23 12:45,w,141
s7,10008 Bottrop-Süd ,29.03.23 12:45,w,121
s8,"10101 Bottrop, Essener Straße ",29.03.23 12:45,w,153
s9,"10119 Gelsenkirchen, Adenauerallee ",29.03.23 12:45,w,83
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",29.03.23 12:45,w,221
s11,10103 Bahnstraße ,29.03.23 12:45,w,227
s12,"10124 Recklinghausen, Am Stadthafen ",29.03.23 12:45,w,92
s5,20012 KA Hamm ,29.03.23 12:45,q,37.3
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",29.03.23 12:45,q,15.3
s1,20001 Fusternberg ,29.03.23 12:50,w,334
s2,20004 Dorsten ,29.03.23 12:50,w,594
s3,28085 Haltern ,29.03.23 12:50,w,271
s4,20008 Lünen ,29.03.23 12:50,w,309
s5,20012 KA Hamm ,29.03.23 12:50,w,342
s6,"10026 Mengede, A45 ",29.03.23 12:50,w,141
s7,10008 Bottrop-Süd ,29.03.23 12:50,w,121
s8,"10101 Bottrop, Essener Straße ",29.03.23 12:50,w,153
s9,"10119 Gelsenkirchen, Adenauerallee ",29.03.23 12:50,w,83
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",29.03.23 12:50,w,222
s11,10103 Bahnstraße ,29.03.23 12:50,w,227
s12,"10124 Recklinghausen, Am Stadthafen ",29.03.23 12:50,w,92
s2,20004 Dorsten ,29.03.23 12:50,q,77.8
s5,20012 KA Hamm ,29.03.23 12:50,q,37.5
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",29.03.23 12:50,q,15.4
s1,20001 Fusternberg ,29.03.23 12:55,w,334
s2,20004 Dorsten ,29.03.23 12:55,w,593
s3,28085 Haltern ,29.03.23 12:55,w,270
s4,20008 Lünen ,29.03.23 12:55,w,309
s5,20012 KA Hamm ,29.03.23 12:55,w,342
s6,"10026 Mengede, A45 ",29.03.23 12:55,w,141
s7,10008 Bottrop-Süd ,29.03.23 12:55,w,121
s8,"10101 Bottrop, Essener Straße ",29.03.23 12:55,w,153
s9,"10119 Gelsenkirchen, Adenauerallee ",29.03.23 12:55,w,83
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",29.03.23 12:55,w,221
s11,10103 Bahnstraße ,29.03.23 12:55,w,227
s12,"10124 Recklinghausen, Am Stadthafen ",29.03.23 12:55,w,92
s2,20004 Dorsten ,29.03.23 12:55,q,77.8
s5,20012 KA Hamm ,29.03.23 12:55,q,38.3
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",29.03.23 12:55,q,15.5
s1,20001 Fusternberg ,29.03.23 13:00,w,334
s2,20004 Dorsten ,29.03.23 13:00,w,593
s3,28085 Haltern ,29.03.23 13:00,w,270
s4,20008 Lünen ,29.03.23 13:00,w,309
s5,20012 KA Hamm ,29.03.23 13:00,w,342
s6,"10026 Mengede, A45 ",29.03.23 13:00,w,141
s7,10008 Bottrop-Süd ,29.03.23 13:00,w,122
s8,"10101 Bottrop, Essener Straße ",29.03.23 13:00,w,153
s9,"10119 Gelsenkirchen, Adenauerallee ",29.03.23 13:00,w,83
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",29.03.23 13:00,w,221
s11,10103 Bahnstraße ,29.03.23 13:00,w,227
s12,"10124 Recklinghausen, Am Stadthafen ",29.03.23 13:00,w,92
s2,20004 Dorsten ,29.03.23 13:00,q,77.8
s5,20012 KA Hamm ,29.03.23 13:00,q,38.8
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",29.03.23 13:00,q,15.4
s1,20001 Fusternberg ,29.03.23 13:05,w,335
s2,20004 Dorsten ,29.03.23 13:05,w,593
s3,28085 Haltern ,29.03.23 13:05,w,271
s4,20008 Lünen ,29.03.23 13:05,w,309
s5,20012 KA Hamm ,29.03.23 13:05,w,342
s6,"10026 Mengede, A45 ",29.03.23 13:05,w,141
s7,10008 Bottrop-Süd ,29.03.23 13:05,w,122
s8,"10101 Bottrop, Essener Straße ",29.03.23 13:05,w,153
s9,"10119 Gelsenkirchen, Adenauerallee ",29.03.23 13:05,w,83
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",29.03.23 13:05,w,222
s11,10103 Bahnstraße ,29.03.23 13:05,w,227
s12,"10124 Recklinghausen, Am Stadthafen ",29.03.23 13:05,w,92
s2,20004 Dorsten ,29.03.23 13:05,q,77.6
s5,20012 KA Hamm ,29.03.23 13:05,q,39.2
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",29.03.23 13:05,q,15.5
s1,20001 Fusternberg ,29.03.23 13:10,w,335
s2,20004 Dorsten ,29.03.23 13:10,w,593
s3,28085 Haltern ,29.03.23 13:10,w,270
s4,20008 Lünen ,29.03.23 13:10,w,309
s5,20012 KA Hamm ,29.03.23 13:10,w,342
s6,"10026 Mengede, A45 ",29.03.23 13:10,w,141
s7,10008 Bottrop-Süd ,29.03.23 13:10,w,122
s8,"10101 Bottrop, Essener Straße ",29.03.23 13:10,w,153
s9,"10119 Gelsenkirchen, Adenauerallee ",29.03.23 13:10,w,83
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",29.03.23 13:10,w,222
s11,10103 Bahnstraße ,29.03.23 13:10,w,227
s12,"10124 Recklinghausen, Am Stadthafen ",29.03.23 13:10,w,92
s2,20004 Dorsten ,29.03.23 13:10,q,77.6
s5,20012 KA Hamm ,29.03.23 13:10,q,39.2
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",29.03.23 13:10,q,15.4
s1,20001 Fusternberg ,29.03.23 13:15,w,335
s2,20004 Dorsten ,29.03.23 13:15,w,593
s3,28085 Haltern ,29.03.23 13:15,w,270
s4,20008 Lünen ,29.03.23 13:15,w,309
s5,20012 KA Hamm ,29.03.23 13:15,w,342
s6,"10026 Mengede, A45 ",29.03.23 13:15,w,141
s7,10008 Bottrop-Süd ,29.03.23 13:15,w,121
s8,"10101 Bottrop, Essener Straße ",29.03.23 13:15,w,154
s9,"10119 Gelsenkirchen, Adenauerallee ",29.03.23 13:15,w,83
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",29.03.23 13:15,w,222
s11,10103 Bahnstraße ,29.03.23 13:15,w,226
s12,"10124 Recklinghausen, Am Stadthafen ",29.03.23 13:15,w,92
s2,20004 Dorsten ,29.03.23 13:15,q,77.6
s5,20012 KA Hamm ,29.03.23 13:15,q,39.3
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",29.03.23 13:15,q,15.3
s1,20001 Fusternberg ,29.03.23 13:20,w,335
s2,20004 Dorsten ,29.03.23 13:20,w,593
s3,28085 Haltern ,29.03.23 13:20,w,270
s4,20008 Lünen ,29.03.23 13:20,w,309
s5,20012 KA Hamm ,29.03.23 13:20,w,342
s6,"10026 Mengede, A45 ",29.03.23 13:20,w,141
s7,10008 Bottrop-Süd ,29.03.23 13:20,w,121
s8,"10101 Bottrop, Essener Straße ",29.03.23 13:20,w,153
s9,"10119 Gelsenkirchen, Adenauerallee ",29.03.23 13:20,w,83
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",29.03.23 13:20,w,222
s11,10103 Bahnstraße ,29.03.23 13:20,w,226
s12,"10124 Recklinghausen, Am Stadthafen ",29.03.23 13:20,w,92
s2,20004 Dorsten ,29.03.23 13:20,q,77.6
s5,20012 KA Hamm ,29.03.23 13:20,q,39.2
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",29.03.23 13:20,q,15.5
s1,20001 Fusternberg ,29.03.23 13:25,w,335
s2,20004 Dorsten ,29.03.23 13:25,w,593
s3,28085 Haltern ,29.03.23 13:25,w,270
s4,20008 Lünen ,29.03.23 13:25,w,309
s5,20012 KA Hamm ,29.03.23 13:25,w,342
s6,"10026 Mengede, A45 ",29.03.23 13:25,w,141
s7,10008 Bottrop-Süd ,29.03.23 13:25,w,121
s8,"10101 Bottrop, Essener Straße ",29.03.23 13:25,w,153
s9,"10119 Gelsenkirchen, Adenauerallee ",29.03.23 13:25,w,83
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",29.03.23 13:25,w,222
s11,10103 Bahnstraße ,29.03.23 13:25,w,226
s12,"10124 Recklinghausen, Am Stadthafen ",29.03.23 13:25,w,92
s2,20004 Dorsten ,29.03.23 13:25,q,77.6
s5,20012 KA Hamm ,29.03.23 13:25,q,39.2
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",29.03.23 13:25,q,15.5
s1,20001 Fusternberg ,29.03.23 13:30,w,335
s2,20004 Dorsten ,29.03.23 13:30,w,592
s3,28085 Haltern ,29.03.23 13:30,w,270
s4,20008 Lünen ,29.03.23 13:30,w,309
s5,20012 KA Hamm ,29.03.23 13:30,w,342
s6,"10026 Mengede, A45 ",29.03.23 13:30,w,141
s7,10008 Bottrop-Süd ,29.03.23 13:30,w,121
s8,"10101 Bottrop, Essener Straße ",29.03.23 13:30,w,153
s9,"10119 Gelsenkirchen, Adenauerallee ",29.03.23 13:30,w,83
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",29.03.23 13:30,w,221
s11,10103 Bahnstraße ,29.03.23 13:30,w,225
s12,"10124 Recklinghausen, Am Stadthafen ",29.03.23 13:30,w,92
s2,20004 Dorsten ,29.03.23 13:30,q,77.6
s5,20012 KA Hamm ,29.03.23 13:30,q,38.6
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",29.03.23 13:30,q,15.4
s1,20001 Fusternberg ,29.03.23 13:35,w,335
s2,20004 Dorsten ,29.03.23 13:35,w,592
s3,28085 Haltern ,29.03.23 13:35,w,270
s4,20008 Lünen ,29.03.23 13:35,w,308
s5,20012 KA Hamm ,29.03.23 13:35,w,342
s6,"10026 Mengede, A45 ",29.03.23 13:35,w,140
s7,10008 Bottrop-Süd ,29.03.23 13:35,w,121
s8,"10101 Bottrop, Essener Straße ",29.03.23 13:35,w,153
s9,"10119 Gelsenkirchen, Adenauerallee ",29.03.23 13:35,w,83
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",29.03.23 13:35,w,221
s11,10103 Bahnstraße ,29.03.23 13:35,w,225
s12,"10124 Recklinghausen, Am Stadthafen ",29.03.23 13:35,w,92
s2,20004 Dorsten ,29.03.23 13:35,q,76.8
s5,20012 KA Hamm ,29.03.23 13:35,q,38.6
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",29.03.23 13:35,q,15.4
s1,20001 Fusternberg ,29.03.23 13:40,w,335
s2,20004 Dorsten ,29.03.23 13:40,w,592
s3,28085 Haltern ,29.03.23 13:40,w,270
s4,20008 Lünen ,29.03.23 13:40,w,308
s5,20012 KA Hamm ,29.03.23 13:40,w,342
s6,"10026 Mengede, A45 ",29.03.23 13:40,w,140
s7,10008 Bottrop-Süd ,29.03.23 13:40,w,121
s8,"10101 Bottrop, Essener Straße ",29.03.23 13:40,w,153
s9,"10119 Gelsenkirchen, Adenauerallee ",29.03.23 13:40,w,83
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",29.03.23 13:40,w,221
s11,10103 Bahnstraße ,29.03.23 13:40,w,224
s12,"10124 Recklinghausen, Am Stadthafen ",29.03.23 13:40,w,92
s2,20004 Dorsten ,29.03.23 13:40,q,76.8
s5,20012 KA Hamm ,29.03.23 13:40,q,38.8
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",29.03.23 13:40,q,15.3
s1,20001 Fusternberg ,29.03.23 13:50,w,333
s2,20004 Dorsten ,29.03.23 13:50,w,592
s3,28085 Haltern ,29.03.23 13:50,w,270
s4,20008 Lünen ,29.03.23 13:50,w,308
s5,20012 KA Hamm ,29.03.23 13:50,w,342
s6,"10026 Mengede, A45 ",29.03.23 13:50,w,140
s7,10008 Bottrop-Süd ,29.03.23 13:50,w,122
s8,"10101 Bottrop, Essener Straße ",29.03.23 13:50,w,154
s9,"10119 Gelsenkirchen, Adenauerallee ",29.03.23 13:50,w,83
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",29.03.23 13:50,w,221
s11,10103 Bahnstraße ,29.03.23 13:50,w,224
s12,"10124 Recklinghausen, Am Stadthafen ",29.03.23 13:50,w,92
s2,20004 Dorsten ,29.03.23 13:50,q,77.4
s5,20012 KA Hamm ,29.03.23 13:50,q,39.2
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",29.03.23 13:50,q,15.2
s1,20001 Fusternberg ,29.03.23 13:55,w,333
s2,20004 Dorsten ,29.03.23 13:55,w,592
s3,28085 Haltern ,29.03.23 13:55,w,270
s4,20008 Lünen ,29.03.23 13:55,w,308
